Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
66,1942345.0510,1971764.0177,29418.9668,3000,7.6602,9.8063,0.0198,20
67,1971764.0177,1999513.8957,27749.8780,3000,7.8115,9.2500,0.0811,20
68,1999513.8957,2029986.4997,30472.6040,3000,8.4449,10.1575,-0.0155,20
69,2029986.4997,2061334.7520,31348.2523,3000,8.3139,10.4494,-0.0430,20
70,2061334.7520,2091821.8067,30487.0547,3000,7.9564,10.1624,-0.0160,20
71,2091821.8067,2121705.0187,29883.2120,3000,7.8292,9.9611,0.0039,20
72,2121705.0187,2148341.9404,26636.9217,3000,7.8598,8.8790,0.1263,20
73,2148341.9404,2179387.9927,31046.0523,3000,8.8522,10.3487,-0.0337,20
74,2179387.9927,2209824.2218,30436.2291,3000,8.5539,10.1454,-0.0143,20
75,2209824.2218,2239528.7517,29704.5299,3000,8.4313,9.9015,0.0099,20
76,2239528.7517,2271992.8409,32464.0892,3000,8.5152,10.8214,-0.0759,20
77,2271992.8409,2300140.6925,28147.8516,3000,7.8689,9.3826,0.0658,20
78,2300140.6925,2332082.5736,31941.8812,3000,8.3867,10.6473,-0.0608,20
79,2332082.5736,2359817.8903,27735.3167,3000,7.8768,9.2451,0.0817,20
80,2359817.8903,2392707.3680,32889.4777,3000,8.5200,10.9632,-0.0879,20
81,2392707.3680,2421570.7142,28863.3461,3000,7.7714,9.6211,0.0394,20
82,2421570.7142,2451244.6214,29673.9072,3000,8.0775,9.8913,0.0110,20
83,2451244.6214,2483429.9061,32185.2847,3000,8.1663,10.7284,-0.0679,20
84,2483429.9061,2510104.5308,26674.6247,3000,7.6118,8.8915,0.1247,20
85,2510104.5308,2541524.8263,31420.2955,3000,8.5607,10.4734,-0.0452,20
86,2541524.8263,2570842.3692,29317.5429,3000,8.1737,9.7725,0.0233,20
87,2570842.3692,2601884.1909,31041.8217,3000,8.3640,10.3473,-0.0336,20
88,2601884.1909,2630532.1723,28647.9814,3000,8.0833,9.5493,0.0472,20
