Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
70,334714.4169,340149.0225,5434.6057,500,8.8883,10.8692,-0.0500,20
71,340149.0225,344973.9004,4824.8778,500,8.4439,9.6498,0.0363,20
72,344973.9004,350098.8890,5124.9886,500,8.7503,10.2500,-0.0244,20
73,350098.8890,355491.1424,5392.2534,500,8.5369,10.7845,-0.0500,20
74,355491.1424,359557.0679,4065.9255,500,8.1101,8.1319,0.0500,20
75,359557.0679,364420.2325,4863.1645,500,8.5156,9.7263,0.0281,20
76,364420.2325,370153.6366,5733.4041,500,8.7552,11.4668,-0.0500,20
77,370153.6366,375440.8681,5287.2315,500,8.3174,10.5745,-0.0500,20
78,375440.8681,380236.7731,4795.9050,500,7.9016,9.5918,0.0426,20
79,380236.7731,385359.2171,5122.4439,500,8.2378,10.2449,-0.0239,20
80,385359.2171,390331.6597,4972.4427,500,8.0409,9.9449,0.0055,20
81,390331.6597,395921.0297,5589.3700,500,8.0855,11.1787,-0.0500,20
82,395921.0297,400917.6479,4996.6181,500,7.6812,9.9932,0.0007,20
83,400917.6479,405540.3151,4622.6672,500,7.6864,9.2453,0.0500,20
84,405540.3151,410376.7760,4836.4609,500,8.0707,9.6729,0.0338,20
85,410376.7760,416128.4812,5751.7052,500,8.3436,11.5034,-0.0500,20
86,416128.4812,422274.6173,6146.1361,500,7.9264,12.2923,-0.0500,20
87,422274.6173,426909.7024,4635.0851,500,7.5301,9.2702,0.0500,20
88,426909.7024,431327.0195,4417.3171,500,7.9066,8.8346,0.0500,20
89,431327.0195,436224.1558,4897.1363,500,8.3020,9.7943,0.0210,20
90,436224.1558,441204.2163,4980.0605,500,8.4763,9.9601,0.0040,20
91,441204.2163,446116.3518,4912.1354,500,8.5103,9.8243,0.0179,20
92,446116.3518,451511.0089,5394.6571,500,8.6625,10.7893,-0.0500,20
93,451511.0089,457384.5113,5873.5024,500,8.2294,11.7470,-0.0500,20
94,457384.5113,462639.3128,5254.8016,500,7.8179,10.5096,-0.0485,20
95,462639.3128,467581.0080,4941.6951,500,7.4388,9.8834,0.0118,20
96,467581.0080,472441.9216,4860.9136,500,7.5266,9.7218,0.0286,20
97,472441.9216,477168.7168,4726.7952,500,7.7420,9.4536,0.0500,20
98,477168.7168,481985.4391,4816.7223,500,8.1290,9.6334,0.0381,20
99,481985.4391,486724.9423,4739.5032,500,8.4384,9.4790,0.0500,20
100,486724.9423,492645.8243,5920.8820,500,8.8603,11.8418,-0.0500,20
101,492645.8243,497984.7324,5338.9081,500,8.4173,10.6778,-0.0500,20
102,497984.7324,503039.6296,5054.8972,500,7.9964,10.1098,-0.0109,20
103,503039.6296,508250.5843,5210.9547,500,7.9096,10.4219,-0.0405,20
104,508250.5843,513079.4344,4828.8501,500,7.5894,9.6577,0.0354,20
105,513079.4344,518577.9722,5498.5378,500,7.8583,10.9971,-0.0500,20
106,518577.9722,523101.7373,4523.7651,500,7.4654,9.0475,0.0500,20
107,523101.7373,527653.0749,4551.3376,500,7.8387,9.1027,0.0500,20
108,527653.0749,532041.2013,4388.1264,500,8.2306,8.7763,0.0500,20
109,532041.2013,537799.6782,5758.4768,500,8.6422,11.5170,-0.0500,20
110,537799.6782,543482.6945,5683.0163,500,8.2101,11.3660,-0.0500,20
111,543482.6945,547732.9490,4250.2545,500,7.7996,8.5005,0.0500,20
112,547732.9490,552190.6083,4457.6592,500,8.1895,8.9153,0.0500,20
113,552190.6083,557196.9089,5006.3006,500,8.5990,10.0126,-0.0013,20
114,557196.9089,562334.7042,5137.7953,500,8.5882,10.2756,-0.0268,20
115,562334.7042,567144.3041,4809.5999,500,8.3579,9.6192,0.0396,20
116,567144.3041,571743.5625,4599.2585,500,8.6887,9.1985,0.0500,20
117,571743.5625,576825.9853,5082.4228,500,9.1232,10.1648,-0.0162,20
118,576825.9853,581884.1176,5058.1323,500,8.9752,10.1163,-0.0115,20
119,581884.1176,587462.9358,5578.8182,500,8.8721,11.1576,-0.0500,20
120,587462.9358,592320.2972,4857.3613,500,8.4285,9.7147,0.0294,20
121,592320.2972,598802.1699,6481.8728,500,8.6760,12.9637,-0.0500,20
122,598802.1699,603549.7806,4747.6106,500,8.2422,9.4952,0.0500,20
123,603549.7806,608259.1419,4709.3614,500,8.6543,9.4187,0.0500,20
124,608259.1419,614232.6686,5973.5266,500,9.0870,11.9471,-0.0500,20
125,614232.6686,619836.8754,5604.2068,500,8.6326,11.2084,-0.0500,20
126,619836.8754,624928.1174,5091.2421,500,8.2010,10.1825,-0.0179,20
127,624928.1174,630052.0528,5123.9354,500,8.0540,10.2479,-0.0242,20
128,630052.0528,634961.6124,4909.5597,500,7.8592,9.8191,0.0184,20
129,634961.6124,639701.9745,4740.3620,500,8.0040,9.4807,0.0500,20
130,639701.9745,645664.2270,5962.2525,500,8.4042,11.9245,-0.0500,20
131,645664.2270,651269.5215,5605.2945,500,7.9840,11.2106,-0.0500,20
132,651269.5215,655580.5166,4310.9951,500,7.5848,8.6220,0.0500,20
133,655580.5166,660756.4287,5175.9121,500,7.9640,10.3518,-0.0340,20
134,660756.4287,666252.6794,5496.2507,500,7.6934,10.9925,-0.0500,20
135,666252.6794,670316.3954,4063.7160,500,7.3087,8.1274,0.0500,20
136,670316.3954,675209.9534,4893.5580,500,7.6741,9.7871,0.0218,20
137,675209.9534,679908.3702,4698.4168,500,7.8410,9.3968,0.0500,20
138,679908.3702,685332.8629,5424.4927,500,8.2331,10.8490,-0.0500,20
139,685332.8629,691147.1610,5814.2981,500,7.8214,11.6286,-0.0500,20
140,691147.1610,695797.4594,4650.2984,500,7.4304,9.3006,0.0500,20
141,695797.4594,700507.8700,4710.4106,500,7.8019,9.4208,0.0500,20
142,700507.8700,705130.7961,4622.9261,500,8.1920,9.2459,0.0500,20
143,705130.7961,710274.6233,5143.8272,500,8.6016,10.2877,-0.0280,20
144,710274.6233,714875.6329,4601.0096,500,8.3611,9.2020,0.0500,20
145,714875.6329,719620.3596,4744.7266,500,8.7791,9.4895,0.0500,20
146,719620.3596,725460.1895,5839.8299,500,9.2181,11.6797,-0.0500,20
147,725460.1895,730711.2947,5251.1051,500,8.7572,10.5022,-0.0478,20
148,730711.2947,736005.6257,5294.3310,500,8.3384,10.5887,-0.0500,20
149,736005.6257,740196.8662,4191.2405,500,7.9215,8.3825,0.0500,20
150,740196.8662,745988.4470,5791.5808,500,8.3176,11.5832,-0.0500,20
151,745988.4470,750468.5094,4480.0624,500,7.9017,8.9601,0.0500,20
152,750468.5094,755188.7766,4720.2671,500,8.2968,9.4405,0.0500,20
153,755188.7766,760944.5182,5755.7416,500,8.7116,11.5115,-0.0500,20
154,760944.5182,765276.8368,4332.3186,500,8.2760,8.6646,0.0500,20
155,765276.8368,770805.5181,5528.6813,500,8.6898,11.0574,-0.0500,20
156,770805.5181,776485.0996,5679.5814,500,8.2553,11.3592,-0.0500,20
157,776485.0996,782378.9682,5893.8686,500,7.8426,11.7877,-0.0500,20
158,782378.9682,787369.4401,4990.4719,500,7.4504,9.9809,0.0019,20
159,787369.4401,792029.1705,4659.7304,500,7.4647,9.3195,0.0500,20
160,792029.1705,797023.9761,4994.8056,500,7.8379,9.9896,0.0010,20
161,797023.9761,802031.4581,5007.4820,500,7.8461,10.0150,-0.0015,20
162,802031.4581,807043.6516,5012.1935,500,7.8343,10.0244,-0.0024,20
163,807043.6516,811504.5091,4460.8575,500,7.8153,8.9217,0.0500,20
164,811504.5091,816062.2804,4557.7712,500,8.2060,9.1155,0.0500,20
165,816062.2804,821796.6012,5734.3208,500,8.6163,11.4686,-0.0500,20
166,821796.6012,827629.7564,5833.1552,500,8.1855,11.6663,-0.0500,20
167,827629.7564,832241.8903,4612.1339,500,7.7762,9.2243,0.0500,20
168,832241.8903,837795.0862,5553.1958,500,8.1651,11.1064,-0.0500,20
169,837795.0862,844057.1685,6262.0824,500,7.7568,12.5242,-0.0500,20
170,844057.1685,848397.5210,4340.3525,500,7.3690,8.6807,0.0500,20
171,848397.5210,853356.1865,4958.6655,500,7.7374,9.9173,0.0083,20
172,853356.1865,858674.4731,5318.2866,500,7.8019,10.6366,-0.0500,20
173,858674.4731,863161.1395,4486.6665,500,7.4118,8.9733,0.0500,20
174,863161.1395,867937.7917,4776.6522,500,7.7824,9.5533,0.0468,20
175,867937.7917,872331.0118,4393.2201,500,8.1463,8.7864,0.0500,20
176,872331.0118,877588.4904,5257.4786,500,8.5536,10.5150,-0.0490,20
177,877588.4904,882770.9106,5182.4202,500,8.1347,10.3648,-0.0352,20
178,882770.9106,887233.3708,4462.4603,500,7.8484,8.9249,0.0500,20
179,887233.3708,892209.5441,4976.1733,500,8.2408,9.9523,0.0048,20
180,892209.5441,897461.4404,5251.8962,500,8.2802,10.5038,-0.0480,20
181,897461.4404,902529.6101,5068.1697,500,7.8831,10.1363,-0.0135,20
182,902529.6101,907896.5097,5366.8996,500,7.7771,10.7338,-0.0500,20
183,907896.5097,911809.7221,3913.2124,500,7.3882,7.8264,0.0500,20
184,911809.7221,916420.6218,4610.8998,500,7.7576,9.2218,0.0500,20
185,916420.6218,921561.3696,5140.7478,500,8.1455,10.2815,-0.0274,20
186,921561.3696,925906.5878,4345.2182,500,7.9225,8.6904,0.0500,20
187,925906.5878,930171.8201,4265.2323,500,8.3186,8.5305,0.0500,20
188,930171.8201,934944.1973,4772.3772,500,8.7346,9.5448,0.0477,20
189,934944.1973,939975.1509,5030.9537,500,9.1512,10.0619,-0.0062,20
190,939975.1509,944828.1093,4852.9584,500,9.0949,9.7059,0.0303,20
191,944828.1093,949433.9327,4605.8234,500,9.3704,9.2116,0.0500,20
192,949433.9327,954782.4407,5348.5079,500,9.8389,10.6970,-0.0500,20
193,954782.4407,960390.0364,5607.5957,500,9.3470,11.2152,-0.0500,20
194,960390.0364,965636.1288,5246.0924,500,8.8796,10.4922,-0.0469,20
195,965636.1288,972363.8566,6727.7277,500,8.4631,13.4555,-0.0500,20
196,972363.8566,977129.0057,4765.1491,500,8.0399,9.5303,0.0493,20
197,977129.0057,982795.2425,5666.2369,500,8.4362,11.3325,-0.0500,20
198,982795.2425,987180.8377,4385.5952,500,8.0144,8.7712,0.0500,20
199,987180.8377,992234.3446,5053.5069,500,8.4151,10.1070,-0.0106,20
200,992234.3446,997132.3053,4897.9607,500,8.3260,9.7959,0.0208,20
201,997132.3053,1001267.5988,4135.2935,500,8.4995,8.2706,0.0500,20
202,1001267.5988,1007434.4629,6166.8641,500,8.9244,12.3337,-0.0500,20
203,1007434.4629,1012564.6785,5130.2157,500,8.4782,10.2604,-0.0254,20
204,1012564.6785,1017556.1800,4991.5014,500,8.2630,9.9830,0.0017,20
205,1017556.1800,1022376.5698,4820.3898,500,8.2771,9.6408,0.0373,20
206,1022376.5698,1027308.6493,4932.0795,500,8.5855,9.8642,0.0138,20
