Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
70,19990.0710,21037.7573,1047.6862,3000,0.2898,0.3492,0.0500,10000
71,21037.7573,22150.4228,1112.6655,3000,0.3043,0.3709,0.0500,10000
72,22150.4228,23215.5467,1065.1240,3000,0.3195,0.3550,0.0500,10000
73,23215.5467,24304.2676,1088.7209,3000,0.3355,0.3629,0.0500,10000
74,24304.2676,25517.9584,1213.6907,3000,0.3522,0.4046,0.0500,10000
75,25517.9584,26779.6536,1261.6952,3000,0.3698,0.4206,0.0500,10000
76,26779.6536,28193.4801,1413.8266,3000,0.3883,0.4713,0.0500,10000
77,28193.4801,29653.3272,1459.8470,3000,0.4077,0.4866,0.0500,10000
78,29653.3272,31216.4928,1563.1657,3000,0.4281,0.5211,0.0500,10000
79,31216.4928,32783.5189,1567.0261,3000,0.4495,0.5223,0.0500,10000
80,32783.5189,34498.4943,1714.9753,3000,0.4720,0.5717,0.0500,10000
81,34498.4943,36258.0077,1759.5135,3000,0.4956,0.5865,0.0500,10000
82,36258.0077,38137.5670,1879.5592,3000,0.5204,0.6265,0.0500,10000
83,38137.5670,40201.4024,2063.8355,3000,0.5464,0.6879,0.0500,10000
84,40201.4024,42196.8016,1995.3992,3000,0.5737,0.6651,0.0500,10000
85,42196.8016,44368.7291,2171.9275,3000,0.6024,0.7240,0.0500,10000
86,44368.7291,46565.0246,2196.2955,3000,0.6325,0.7321,0.0500,10000
87,46565.0246,48942.2221,2377.1975,3000,0.6642,0.7924,0.0500,10000
88,48942.2221,51445.2995,2503.0774,3000,0.6974,0.8344,0.0500,10000
89,51445.2995,53990.8383,2545.5387,3000,0.7322,0.8485,0.0500,10000
90,53990.8383,56828.2056,2837.3673,3000,0.7689,0.9458,0.0500,10000
91,56828.2056,59721.1294,2892.9238,3000,0.8073,0.9643,0.0500,10000
92,59721.1294,62653.6064,2932.4770,3000,0.8477,0.9775,0.0500,10000
93,62653.6064,66026.9413,3373.3348,3000,0.8901,1.1244,0.0500,10000
94,66026.9413,68996.3019,2969.3607,3000,0.9346,0.9898,0.0500,10000
95,68996.3019,72419.3759,3423.0740,3000,0.9813,1.1410,0.0500,10000
96,72419.3759,76101.6640,3682.2880,3000,1.0303,1.2274,0.0500,10000
97,76101.6640,80003.7653,3902.1014,3000,1.0819,1.3007,0.0500,10000
98,80003.7653,84402.0741,4398.3088,3000,1.1360,1.4661,0.0500,10000
99,84402.0741,88395.0903,3993.0162,3000,1.1928,1.3310,0.0500,10000
100,88395.0903,92828.7169,4433.6266,3000,1.2524,1.4779,0.0500,10000
101,92828.7169,97490.9316,4662.2147,3000,1.3150,1.5541,0.0500,10000
102,97490.9316,102636.0008,5145.0692,3000,1.3808,1.7150,0.0500,10000
103,102636.0008,107714.3281,5078.3273,3000,1.4498,1.6928,0.0500,10000
104,107714.3281,113328.4778,5614.1497,3000,1.5223,1.8714,0.0500,10000
