Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
66,1682768.4048,1712065.1082,29296.7034,3000,8.2148,9.7656,0.0240,10000
67,1712065.1082,1742067.6767,30002.5685,3000,8.4120,10.0009,-0.0001,10000
68,1742067.6767,1772523.6061,30455.9293,3000,8.4113,10.1520,-0.0150,10000
69,1772523.6061,1801055.1346,28531.5286,3000,8.2854,9.5105,0.0515,10000
70,1801055.1346,1832552.7476,31497.6130,3000,8.7118,10.4992,-0.0475,10000
71,1832552.7476,1862896.2240,30343.4763,3000,8.2976,10.1145,-0.0113,10000
72,1862896.2240,1890246.8646,27350.6406,3000,8.2037,9.1169,0.0969,10000
73,1890246.8646,1919451.2681,29204.4035,3000,8.9983,9.7348,0.0272,10000
74,1919451.2681,1951302.2954,31851.0274,3000,9.2435,10.6170,-0.0581,10000
75,1951302.2954,1981003.7953,29701.4998,3000,8.7063,9.9005,0.0101,10000
76,1981003.7953,2013020.2786,32016.4833,3000,8.7938,10.6722,-0.0630,10000
77,2013020.2786,2042521.7158,29501.4372,3000,8.2399,9.8338,0.0169,10000
78,2042521.7158,2073115.2470,30593.5311,3000,8.3792,10.1978,-0.0194,10000
79,2073115.2470,2101757.2360,28641.9890,3000,8.2166,9.5473,0.0474,10000
80,2101757.2360,2133026.2087,31268.9727,3000,8.6062,10.4230,-0.0406,10000
81,2133026.2087,2162339.6412,29313.4325,3000,8.2569,9.7711,0.0234,10000
82,2162339.6412,2192860.4034,30520.7622,3000,8.4503,10.1736,-0.0171,10000
83,2192860.4034,2224233.0391,31372.6357,3000,8.3061,10.4575,-0.0438,10000
84,2224233.0391,2251857.0461,27624.0070,3000,7.9427,9.2080,0.0860,10000
85,2251857.0461,2282956.1222,31099.0761,3000,8.6259,10.3664,-0.0353,10000
86,2282956.1222,2311848.1086,28891.9864,3000,8.3210,9.6307,0.0384,10000
87,2311848.1086,2342772.8771,30924.7685,3000,8.6401,10.3083,-0.0299,10000
88,2342772.8771,2372857.2505,30084.3734,3000,8.3818,10.0281,-0.0028,10000
89,2372857.2505,2401913.3545,29056.1040,3000,8.3583,9.6854,0.0325,10000
90,2401913.3545,2433760.3016,31846.9471,3000,8.6298,10.6156,-0.0580,10000
91,2433760.3016,2462891.1670,29130.8653,3000,8.1293,9.7103,0.0298,10000
92,2462891.1670,2491853.2361,28962.0692,3000,8.3718,9.6540,0.0358,10000
93,2491853.2361,2524719.9880,32866.7519,3000,8.6719,10.9556,-0.0872,10000
94,2524719.9880,2549869.8412,25149.8532,3000,7.9155,8.3833,0.1928,10000
95,2549869.8412,2582806.9363,32937.0951,3000,9.4420,10.9790,-0.0892,10000
96,2582806.9363,2613541.9509,30735.0145,3000,8.6000,10.2450,-0.0239,10000
97,2613541.9509,2643818.9443,30276.9935,3000,8.3943,10.0923,-0.0091,10000
98,2643818.9443,2676023.6344,32204.6900,3000,8.3175,10.7349,-0.0685,10000
99,2676023.6344,2701962.2809,25938.6465,3000,7.7481,8.6462,0.1566,10000
100,2701962.2809,2733686.4314,31724.1505,3000,8.9613,10.5747,-0.0543,10000
101,2733686.4314,2763730.9399,30044.5085,3000,8.4743,10.0148,-0.0015,10000
102,2763730.9399,2795261.4437,31530.5039,3000,8.4617,10.5102,-0.0485,10000
103,2795261.4437,2823462.2433,28200.7996,3000,8.0510,9.4003,0.0638,10000
104,2823462.2433,2855048.2892,31586.0458,3000,8.5646,10.5287,-0.0502,10000
105,2855048.2892,2884592.3648,29544.0756,3000,8.1346,9.8480,0.0154,10000
106,2884592.3648,2914722.5556,30130.1909,3000,8.2601,10.0434,-0.0043,10000
107,2914722.5556,2944124.0996,29401.5439,3000,8.2244,9.8005,0.0204,10000
108,2944124.0996,2976245.7829,32121.6833,3000,8.3918,10.7072,-0.0661,10000
109,2976245.7829,3003156.5647,26910.7818,3000,7.8375,8.9703,0.1148,10000
110,3003156.5647,3033535.6684,30379.1037,3000,8.7372,10.1264,-0.0125,10000
111,3033535.6684,3064612.8434,31077.1750,3000,8.6282,10.3591,-0.0347,10000
112,3064612.8434,3093913.8928,29301.0494,3000,8.3291,9.7670,0.0239,10000
113,3093913.8928,3125226.2001,31312.3073,3000,8.5278,10.4374,-0.0419,10000
114,3125226.2001,3153086.5365,27860.3364,3000,8.1704,9.2868,0.0768,10000
115,3153086.5365,3185097.1187,32010.5822,3000,8.7979,10.6702,-0.0628,10000
116,3185097.1187,3214003.2238,28906.1051,3000,8.2453,9.6354,0.0378,10000
117,3214003.2238,3243328.6005,29325.3767,3000,8.5573,9.7751,0.0230,10000
118,3243328.6005,3275447.2344,32118.6339,3000,8.7542,10.7062,-0.0660,10000
119,3275447.2344,3302772.7412,27325.5068,3000,8.1767,9.1085,0.0979,10000
120,3302772.7412,3336346.0752,33573.3340,3000,8.9771,11.1911,-0.1064,10000
121,3336346.0752,3364120.8438,27774.7686,3000,8.0216,9.2583,0.0801,10000
122,3364120.8438,3394566.8524,30446.0086,3000,8.6643,10.1487,-0.0146,10000
123,3394566.8524,3425448.8364,30881.9839,3000,8.5373,10.2940,-0.0286,10000
124,3425448.8364,3455209.5148,29760.6784,3000,8.2935,9.9202,0.0080,10000
125,3455209.5148,3486745.2698,31535.7550,3000,8.3602,10.5119,-0.0487,10000
126,3486745.2698,3513956.5022,27211.2324,3000,7.9531,9.0704,0.1025,10000
127,3513956.5022,3545557.3480,31600.8458,3000,8.7681,10.5336,-0.0507,10000
128,3545557.3480,3573769.2144,28211.8664,3000,8.3240,9.4040,0.0634,10000
