Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
70,19992.3280,21040.6338,1048.3059,3000,0.2899,0.3494,0.0500,9997
71,21040.6338,22153.7055,1113.0716,3000,0.3043,0.3710,0.0500,9998
72,22153.7055,23219.2052,1065.4997,3000,0.3195,0.3552,0.0500,9998
73,23219.2052,24308.0418,1088.8367,3000,0.3355,0.3629,0.0500,9999
74,24308.0418,25521.9197,1213.8779,3000,0.3523,0.4046,0.0500,9999
75,25521.9197,26783.6996,1261.7799,3000,0.3698,0.4206,0.0500,10000
76,26783.6996,28197.9003,1414.2007,3000,0.3884,0.4714,0.0500,9999
77,28197.9003,29657.8410,1459.9407,3000,0.4077,0.4866,0.0500,10000
78,29657.8410,31221.1504,1563.3093,3000,0.4281,0.5211,0.0500,10000
79,31221.1504,32788.2286,1567.0783,3000,0.4495,0.5224,0.0500,10000
80,32788.2286,34503.1942,1714.9656,3000,0.4720,0.5717,0.0500,10000
81,34503.1942,36262.7342,1759.5400,3000,0.4956,0.5865,0.0500,10000
82,36262.7342,38143.1253,1880.3912,3000,0.5204,0.6268,0.0500,9999
83,38143.1253,40207.8233,2064.6980,3000,0.5464,0.6882,0.0500,10000
84,40207.8233,42204.1583,1996.3350,3000,0.5738,0.6654,0.0500,9999
85,42204.1583,44377.3351,2173.1768,3000,0.6025,0.7244,0.0500,9999
86,44377.3351,46574.9911,2197.6560,3000,0.6326,0.7326,0.0500,9999
87,46574.9911,48952.9192,2377.9282,3000,0.6642,0.7926,0.0500,10000
88,48952.9192,51456.7558,2503.8366,3000,0.6974,0.8346,0.0500,10000
89,51456.7558,54003.0492,2546.2935,3000,0.7322,0.8488,0.0500,10000
90,54003.0492,56841.1153,2838.0661,3000,0.7689,0.9460,0.0500,10000
91,56841.1153,59734.8575,2893.7422,3000,0.8073,0.9646,0.0500,10000
92,59734.8575,62668.3102,2933.4527,3000,0.8477,0.9778,0.0500,10000
93,62668.3102,66042.7168,3374.4065,3000,0.8901,1.1248,0.0500,10000
94,66042.7168,69013.5941,2970.8774,3000,0.9346,0.9903,0.0500,9999
95,69013.5941,72438.4290,3424.8348,3000,0.9813,1.1416,0.0500,10000
96,72438.4290,76122.4986,3684.0696,3000,1.0304,1.2280,0.0500,9999
97,76122.4986,80026.9316,3904.4330,3000,1.0820,1.3015,0.0500,9999
98,80026.9316,84427.9896,4401.0580,3000,1.1362,1.4670,0.0500,9998
99,84427.9896,88422.9624,3994.9728,3000,1.1929,1.3317,0.0500,9999
100,88422.9624,92859.4029,4436.4405,3000,1.2526,1.4788,0.0500,9998
101,92859.4029,97523.8199,4664.4170,3000,1.3151,1.5548,0.0500,9999
102,97523.8199,102670.9297,5147.1098,3000,1.3810,1.7157,0.0500,9998
103,102670.9297,107751.0961,5080.1664,3000,1.4501,1.6934,0.0500,9998
104,107751.0961,113367.4120,5616.3159,3000,1.5226,1.8721,0.0500,9998
105,113367.4120,119174.1445,5806.7325,3000,1.5986,1.9356,0.0500,9999
106,119174.1445,125297.4738,6123.3293,3000,1.6785,2.0411,0.0500,9999
107,125297.4738,131597.8639,6300.3900,3000,1.7622,2.1001,0.0500,10000
108,131597.8639,138680.6253,7082.7615,3000,1.8504,2.3609,0.0500,10000
109,138680.6253,145352.5872,6671.9619,3000,1.9427,2.2240,0.0500,10001
110,145352.5872,152446.8676,7094.2804,3000,2.0398,2.3648,0.0500,10001
111,152446.8676,160163.1577,7716.2901,3000,2.1416,2.5721,0.0500,10002
112,160163.1577,168074.7480,7911.5903,3000,2.2489,2.6372,0.0500,10001
113,168074.7480,176744.8321,8670.0841,3000,2.3611,2.8900,0.0500,10002
114,176744.8321,185199.1181,8454.2861,3000,2.4792,2.8181,0.0500,10002
115,185199.1181,194671.0182,9471.9000,3000,2.6031,3.1573,0.0500,10002
116,194671.0182,204253.9392,9582.9210,3000,2.7333,3.1943,0.0500,10002
117,204253.9392,214088.9399,9835.0007,3000,2.8696,3.2783,0.0500,10003
118,214088.9399,225146.1535,11057.2136,3000,3.0134,3.6857,0.0500,10002
119,225146.1535,235720.4663,10574.3129,3000,3.1638,3.5248,0.0500,10003
120,235720.4663,248141.3197,12420.8534,3000,3.3223,4.1403,0.0500,10002
121,248141.3197,260214.7228,12073.4031,3000,3.4881,4.0245,0.0500,10003
122,260214.7228,273080.4029,12865.6801,3000,3.6625,4.2886,0.0500,10003
123,273080.4029,286985.6036,13905.2007,3000,3.8452,4.6351,0.0500,10004
124,286985.6036,301477.1988,14491.5952,3000,4.0379,4.8305,0.0500,10003
125,301477.1988,317471.6228,15994.4240,3000,4.2394,5.3315,0.0500,10004
126,317471.6228,332704.4903,15232.8675,3000,4.4513,5.0776,0.0500,10004
127,332704.4903,349552.5872,16848.0969,3000,4.6739,5.6160,0.0500,10004
128,349552.5872,366188.3430,16635.7558,3000,4.9081,5.5453,0.0500,10003
129,366188.3430,384809.2071,18620.8641,3000,5.1530,6.2070,0.0500,10004
130,384809.2071,403729.6983,18920.4912,3000,5.4106,6.3068,0.0500,10004
131,403729.6983,424102.3365,20372.6381,3000,5.6811,6.7909,0.0500,10004
132,424102.3365,444542.9071,20440.5707,3000,5.9658,6.8135,0.0500,10003
133,444542.9071,467811.2093,23268.3022,3000,6.2641,7.7561,0.0500,10003
134,467811.2093,491906.2077,24094.9984,3000,6.5779,8.0317,0.0500,10002
135,491906.2077,517389.1100,25482.9022,3000,6.9061,8.4943,0.0500,10003
136,517389.1100,542233.5786,24844.4686,3000,7.2515,8.2815,0.0500,10003
137,542233.5786,570405.8245,28172.2460,3000,7.6140,9.3907,0.0500,10003
138,570405.8245,598217.0535,27811.2289,3000,7.9955,9.2704,0.0500,10002
139,598217.0535,628102.4663,29885.4129,3000,8.3953,9.9618,0.0038,10002
140,628102.4663,658490.7318,30388.2654,3000,8.4275,10.1294,-0.0128,10002
141,658490.7318,688307.7406,29817.0089,3000,8.3198,9.9390,0.0061,10002
142,688307.7406,717741.2348,29433.4942,3000,8.3717,9.8112,0.0192,10001
143,717741.2348,748412.7165,30671.4817,3000,8.5320,10.2238,-0.0219,10002
144,748412.7165,776321.0669,27908.3503,3000,8.3460,9.3028,0.0500,10001
145,776321.0669,808829.8985,32508.8317,3000,8.7633,10.8363,-0.0500,10001
146,808829.8985,837086.6496,28256.7510,3000,8.3260,9.4189,0.0500,10000
147,837086.6496,867298.0720,30211.4225,3000,8.7423,10.0705,-0.0070,10000
148,867298.0720,899382.7398,32084.6677,3000,8.6811,10.6949,-0.0500,10000
149,899382.7398,928126.0727,28743.3330,3000,8.2462,9.5811,0.0437,10001
150,928126.0727,959275.5702,31149.4974,3000,8.6076,10.3832,-0.0369,10000
151,959275.5702,989446.7951,30171.2249,3000,8.2900,10.0571,-0.0057,10000
152,989446.7951,1018929.9708,29483.1757,3000,8.2438,9.8277,0.0175,9999
153,1018929.9708,1048746.4294,29816.4586,3000,8.3874,9.9388,0.0062,10000
154,1048746.4294,1078952.8351,30206.4056,3000,8.4391,10.0688,-0.0068,10000
155,1078952.8351,1110773.6418,31820.8067,3000,8.3806,10.6069,-0.0500,10001
156,1110773.6418,1138853.8730,28080.2312,3000,7.9615,9.3601,0.0500,10001
157,1138853.8730,1168438.6970,29584.8240,3000,8.3596,9.8616,0.0140,10001
158,1168438.6970,1198152.3466,29713.6496,3000,8.4769,9.9045,0.0096,10001
159,1198152.3466,1229142.3088,30989.9621,3000,8.5578,10.3300,-0.0319,10002
160,1229142.3088,1259398.9943,30256.6856,3000,8.2852,10.0856,-0.0085,10001
161,1259398.9943,1287078.7694,27679.7750,3000,8.2149,9.2266,0.0500,10001
162,1287078.7694,1317325.7132,30246.9439,3000,8.6257,10.0823,-0.0082,10001
163,1317325.7132,1347451.0127,30125.2995,3000,8.5553,10.0418,-0.0042,10001
164,1347451.0127,1377614.9518,30163.9391,3000,8.5197,10.0546,-0.0054,10001
165,1377614.9518,1406376.7623,28761.8105,3000,8.4725,9.5873,0.0430,10002
166,1406376.7623,1437802.4598,31425.6975,3000,8.8381,10.4752,-0.0454,10001
167,1437802.4598,1468237.3089,30434.8491,3000,8.4363,10.1449,-0.0143,10002
168,1468237.3089,1496392.7895,28155.4806,3000,8.3158,9.3852,0.0500,10002
169,1496392.7895,1517997.4291,21604.6396,3000,4.8513,7.2015,0.0500,18002
170,1517997.4291,1535287.9375,17290.5084,3000,5.0942,5.7635,0.0500,18001
171,1535287.9375,1554172.6088,18884.6713,3000,5.3489,6.2949,0.0500,18001
172,1554172.6088,1573295.4223,19122.8135,3000,5.6163,6.3743,0.0500,18001
173,1573295.4223,1594146.8162,20851.3939,3000,5.8968,6.9505,0.0500,18002
174,1594146.8162,1615612.2210,21465.4049,3000,6.1916,7.1551,0.0500,18002
175,1615612.2210,1639569.5585,23957.3375,3000,6.5012,7.9858,0.0500,18002
176,1639569.5585,1663119.0875,23549.5290,3000,6.8263,7.8498,0.0500,18002
