Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
693,18714620.3238,18745256.2496,30635.9258,3000,8.3264,10.2120,-0.0208,2010
694,18745256.2496,18774856.1709,29599.9214,3000,8.1576,9.8666,0.0135,2009
695,18774856.1709,18802483.6813,27627.5104,3000,8.2679,9.2092,0.0500,2009
696,18802483.6813,18833755.7803,31272.0991,3000,8.6813,10.4240,-0.0407,2009
697,18833755.7803,18863490.0014,29734.2211,3000,8.3281,9.9114,0.0089,2009
698,18863490.0014,18894244.5389,30754.5375,3000,8.4068,10.2515,-0.0245,2008
699,18894244.5389,18922184.2425,27939.7036,3000,8.1964,9.3132,0.0500,2009
700,18922184.2425,18953753.6766,31569.4341,3000,8.6105,10.5231,-0.0497,2008
701,18953753.6766,18982257.0183,28503.3417,3000,8.1784,9.5011,0.0500,2009
702,18982257.0183,19011990.6031,29733.5848,3000,8.5873,9.9112,0.0090,2009
703,19011990.6031,19043476.0268,31485.4237,3000,8.6643,10.4951,-0.0472,2009
704,19043476.0268,19071744.5087,28268.4818,3000,8.2555,9.4228,0.0500,2009
705,19071744.5087,19102741.1453,30996.6366,3000,8.6683,10.3322,-0.0322,2009
706,19102741.1453,19135598.3448,32857.1995,3000,8.3937,10.9524,-0.0500,2008
707,19135598.3448,19163412.1051,27813.7603,3000,7.9701,9.2713,0.0500,2009
708,19163412.1051,19193785.9428,30373.8377,3000,8.3728,10.1246,-0.0123,2008
709,19193785.9428,19223333.7539,29547.8112,3000,8.2656,9.8493,0.0153,2009
710,19223333.7539,19254188.6179,30854.8640,3000,8.3921,10.2850,-0.0277,2009
711,19254188.6179,19282606.6094,28417.9915,3000,8.1596,9.4727,0.0500,2009
712,19282606.6094,19313748.7777,31142.1683,3000,8.5718,10.3807,-0.0367,2008
713,19313748.7777,19341261.9234,27513.1457,3000,8.2533,9.1710,0.0500,2009
714,19341261.9234,19370696.3470,29434.4236,3000,8.6660,9.8115,0.0192,2009
715,19370696.3470,19402526.6660,31830.3190,3000,8.8281,10.6101,-0.0500,2010
716,19402526.6660,19432489.1204,29962.4544,3000,8.3909,9.9875,0.0013,2009
717,19432489.1204,19461598.6177,29109.4973,3000,8.3972,9.7032,0.0306,2010
718,19461598.6177,19491993.0774,30394.4596,3000,8.6541,10.1315,-0.0130,2010
719,19491993.0774,19522067.5098,30074.4325,3000,8.5375,10.0248,-0.0025,2011
720,19522067.5098,19551591.9027,29524.3929,3000,8.5207,9.8415,0.0161,2010
721,19551591.9027,19582286.0041,30694.1014,3000,8.6579,10.2314,-0.0226,2010
722,19582286.0041,19611635.0236,29349.0194,3000,8.4621,9.7830,0.0222,2010
723,19611635.0236,19642755.4109,31120.3874,3000,8.6455,10.3735,-0.0360,2011
724,19642755.4109,19672602.7249,29847.3140,3000,8.3384,9.9491,0.0051,2010
725,19672602.7249,19703310.7101,30707.9852,3000,8.3811,10.2360,-0.0231,2010
726,19703310.7101,19732017.1277,28706.4176,3000,8.1919,9.5688,0.0451,2009
727,19732017.1277,19761834.2318,29817.1041,3000,8.5611,9.9390,0.0061,2009
