Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
71,2823.9669,2975.3549,151.3880,3000,0.0304,0.0505,0.0500,100000
72,2975.3549,3113.2333,137.8784,3000,0.0319,0.0460,0.0500,100000
73,3113.2333,3266.3463,153.1130,3000,0.0335,0.0510,0.0500,100000
74,3266.3463,3413.3722,147.0259,3000,0.0352,0.0490,0.0500,100000
75,3413.3722,3586.4084,173.0362,3000,0.0370,0.0577,0.0500,100000
76,3586.4084,3752.3135,165.9051,3000,0.0388,0.0553,0.0500,100000
77,3752.3135,3932.0022,179.6886,3000,0.0408,0.0599,0.0500,100000
78,3932.0022,4141.0017,208.9996,3000,0.0428,0.0697,0.0500,100000
79,4141.0017,4315.5280,174.5263,3000,0.0450,0.0582,0.0500,100000
80,4315.5280,4574.4899,258.9619,3000,0.0472,0.0863,0.0500,100000
81,4574.4899,4811.2104,236.7205,3000,0.0496,0.0789,0.0500,100000
82,4811.2104,5062.5229,251.3126,3000,0.0520,0.0838,0.0500,100000
83,5062.5229,5344.1153,281.5924,3000,0.0546,0.0939,0.0500,100000
84,5344.1153,5605.1729,261.0576,3000,0.0574,0.0870,0.0500,100000
85,5605.1729,5871.8762,266.7033,3000,0.0602,0.0889,0.0500,100000
86,5871.8762,6159.3180,287.4418,3000,0.0633,0.0958,0.0500,100000
87,6159.3180,6468.9366,309.6186,3000,0.0664,0.1032,0.0500,100000
88,6468.9366,6780.5746,311.6380,3000,0.0697,0.1039,0.0500,100000
89,6780.5746,7105.9887,325.4141,3000,0.0732,0.1085,0.0500,100000
90,7105.9887,7490.1741,384.1853,3000,0.0769,0.1281,0.0500,100000
91,7490.1741,7883.8523,393.6782,3000,0.0807,0.1312,0.0500,100000
92,7883.8523,8262.7794,378.9271,3000,0.0848,0.1263,0.0500,100000
93,8262.7794,8729.4796,466.7002,3000,0.0890,0.1556,0.0500,100000
94,8729.4796,9101.3452,371.8656,3000,0.0935,0.1240,0.0500,100000
95,9101.3452,9507.6176,406.2724,3000,0.0981,0.1354,0.0500,100000
96,9507.6176,10003.9919,496.3743,3000,0.1030,0.1655,0.0500,100000
97,10003.9919,10511.8710,507.8792,3000,0.1082,0.1693,0.0500,100000
98,10511.8710,11141.0360,629.1650,3000,0.1136,0.2097,0.0500,100000
99,11141.0360,11703.4210,562.3850,3000,0.1193,0.1875,0.0500,100000
100,11703.4210,12271.0604,567.6394,3000,0.1252,0.1892,0.0500,100000
101,12271.0604,12920.1377,649.0772,3000,0.1315,0.2164,0.0500,100000
102,12920.1377,13581.2791,661.1414,3000,0.1381,0.2204,0.0500,100000
103,13581.2791,14241.2892,660.0101,3000,0.1450,0.2200,0.0500,100000
104,14241.2892,14928.2591,686.9699,3000,0.1522,0.2290,0.0500,100000
105,14928.2591,15722.0586,793.7995,3000,0.1598,0.2646,0.0500,100000
106,15722.0586,16440.1021,718.0436,3000,0.1678,0.2393,0.0500,100000
107,16440.1021,17276.8055,836.7034,3000,0.1762,0.2789,0.0500,100000
108,17276.8055,18248.0799,971.2744,3000,0.1850,0.3238,0.0500,100000
109,18248.0799,19093.6136,845.5337,3000,0.1943,0.2818,0.0500,100000
110,19093.6136,20077.1149,983.5014,3000,0.2040,0.3278,0.0500,100000
111,20077.1149,21121.2173,1044.1024,3000,0.2142,0.3480,0.0500,100000
112,21121.2173,22100.3269,979.1095,3000,0.2249,0.3264,0.0500,100000
113,22100.3269,23213.9048,1113.5780,3000,0.2362,0.3712,0.0500,100000
114,23213.9048,24297.3018,1083.3970,3000,0.2480,0.3611,0.0500,100000
115,24297.3018,25461.5429,1164.2410,3000,0.2604,0.3881,0.0500,100000
116,25461.5429,26857.9555,1396.4126,3000,0.2734,0.4655,0.0500,100000
117,26857.9555,28024.4498,1166.4943,3000,0.2871,0.3888,0.0500,100000
118,28024.4498,29568.1802,1543.7305,3000,0.3014,0.5146,0.0500,100000
119,29568.1802,30981.4495,1413.2692,3000,0.3165,0.4711,0.0500,100000
120,30981.4495,32335.0079,1353.5584,3000,0.3323,0.4512,0.0500,100000
121,32335.0079,34176.4240,1841.4162,3000,0.3489,0.6138,0.0500,100000
122,34176.4240,36238.9209,2062.4969,3000,0.3664,0.6875,0.0500,100000
123,36238.9209,38293.9023,2054.9813,3000,0.3847,0.6850,0.0500,100000
124,38293.9023,40089.4030,1795.5008,3000,0.4039,0.5985,0.0500,100000
125,40089.4030,42221.4874,2132.0844,3000,0.4241,0.7107,0.0500,100000
126,42221.4874,44158.2053,1936.7179,3000,0.4453,0.6456,0.0500,100000
127,44158.2053,46262.4605,2104.2552,3000,0.4676,0.7014,0.0500,100000
128,46262.4605,48489.9673,2227.5067,3000,0.4910,0.7425,0.0500,100000
129,48489.9673,51192.8994,2702.9321,3000,0.5155,0.9010,0.0500,100000
130,51192.8994,53627.0625,2434.1631,3000,0.5413,0.8114,0.0500,100000
131,53627.0625,56255.7756,2628.7131,3000,0.5683,0.8762,0.0500,100000
132,56255.7756,59104.3208,2848.5453,3000,0.5968,0.9495,0.0500,100000
133,59104.3208,62457.7073,3353.3864,3000,0.6266,1.1178,0.0500,100000
134,62457.7073,65923.4913,3465.7841,3000,0.6579,1.1553,0.0500,100000
135,65923.4913,69326.1231,3402.6318,3000,0.6908,1.1342,0.0500,100000
136,69326.1231,72357.9899,3031.8667,3000,0.7254,1.0106,0.0500,100000
137,72357.9899,76026.6927,3668.7029,3000,0.7616,1.2229,0.0500,100000
138,76026.6927,79526.3119,3499.6192,3000,0.7997,1.1665,0.0500,100000
